time	Ix(U40:VDD)
2.300839021534988e-004	-4.844309e-004
2.300889838384055e-004	-4.890261e-004
2.300898366301866e-004	-4.898290e-004
2.300915422137487e-004	-4.914656e-004
2.300949533808730e-004	-4.947264e-004
2.301000000000000e-004	-4.994870e-004
2.301005046619127e-004	-4.986768e-004
2.301015139857381e-004	-4.972632e-004
2.301035326333889e-004	-4.949503e-004
2.301075699286905e-004	-4.907069e-004
2.301137381621278e-004	-4.843598e-004
2.301260746290022e-004	-4.725884e-004
2.301325029268194e-004	-4.677291e-004
2.301373408787023e-004	-4.655475e-004
2.301413489287474e-004	-4.648438e-004
2.301458184579408e-004	-4.646864e-004
2.301489691691401e-004	-4.646733e-004
2.301532226854333e-004	-4.646752e-004
2.301614774787707e-004	-4.646746e-004
2.301779870654454e-004	-4.646743e-004
2.301865234842004e-004	-4.646740e-004
2.302000000000000e-004	-4.646793e-004
2.302004976255265e-004	-4.646655e-004
2.302014928765795e-004	-4.646569e-004
2.302034833786855e-004	-4.646554e-004
2.351000000000000e-004	-4.646548e-004
2.351010089478227e-004	-4.632564e-004
2.351030268434682e-004	-4.605289e-004
2.351070626347591e-004	-4.551941e-004
2.351151342173408e-004	-4.451166e-004
2.351296496984662e-004	-4.301621e-004
2.351364869954464e-004	-4.263564e-004
2.351421211911880e-004	-4.256824e-004
2.351479041172711e-004	-4.256604e-004
2.351535849292656e-004	-4.256591e-004
2.351598343404955e-004	-4.256600e-004
2.351750023550803e-004	-4.256596e-004
2.351803407393299e-004	-4.256591e-004
2.351893232315007e-004	-4.256589e-004
2.352000000000000e-004	-4.256584e-004
2.352004874485531e-004	-4.256493e-004
2.352014623456593e-004	-4.256444e-004
2.352034121398718e-004	-4.256439e-004
2.358440899585676e-004	-4.256438e-004
2.364847677772635e-004	-4.256437e-004
2.371254455959594e-004	-4.256437e-004
2.377661234146553e-004	-4.256437e-004
2.384068012333512e-004	-4.256436e-004
2.390474790520471e-004	-4.256437e-004
2.396881568707430e-004	-4.256437e-004
2.400000000000000e-004	-4.256437e-004
2.400004514893281e-004	-4.256054e-004
2.400013544679844e-004	-4.255840e-004
2.400031604252969e-004	-4.255810e-004
2.400067723399219e-004	-4.255797e-004
2.400139961691719e-004	-4.255790e-004
2.400257117321346e-004	-4.255779e-004
2.400384676706515e-004	-4.256292e-004
2.400442835670937e-004	-4.262974e-004
2.400491616785622e-004	-4.287296e-004
2.400538423732443e-004	-4.339161e-004
2.400586230695708e-004	-4.422854e-004
2.400632111170145e-004	-4.529197e-004
2.400675723706346e-004	-4.650542e-004
2.400722655006009e-004	-4.798028e-004
2.400763606373738e-004	-4.936979e-004
2.400817552960228e-004	-5.125836e-004
2.400878392716064e-004	-5.331264e-004
2.401000000000000e-004	-5.717975e-004
2.401007969119995e-004	-5.692242e-004
2.401023907359983e-004	-5.654773e-004
2.401055783839960e-004	-5.602755e-004
2.401102996493103e-004	-5.532288e-004
2.401153406178211e-004	-5.455701e-004
2.401254225548427e-004	-5.307050e-004
2.401455864288858e-004	-5.039988e-004
2.401558196891860e-004	-4.940927e-004
2.401620542578989e-004	-4.911905e-004
2.401671788587814e-004	-4.905760e-004
2.401722775038044e-004	-4.905066e-004
2.401763683095180e-004	-4.905030e-004
2.401813332963271e-004	-4.905081e-004
2.401900700263819e-004	-4.905052e-004
2.402000000000000e-004	-4.904863e-004
2.402004838152879e-004	-4.904856e-004
2.402014514458636e-004	-4.904863e-004
2.451000000000001e-004	-4.904873e-004
2.451007493134860e-004	-4.898217e-004
2.451022479404580e-004	-4.886023e-004
2.451052451944020e-004	-4.863837e-004
2.451112397022899e-004	-4.823576e-004
2.451197325643671e-004	-4.778310e-004
2.451244773867773e-004	-4.764979e-004
2.451291143451566e-004	-4.761771e-004
2.451337480570261e-004	-4.761284e-004
2.451381678286457e-004	-4.761241e-004
2.451430339114905e-004	-4.761276e-004
2.451527660771802e-004	-4.761251e-004
2.451722304085595e-004	-4.761250e-004
2.451847675795474e-004	-4.761247e-004
2.452000000000001e-004	-4.761229e-004
2.452005038788089e-004	-4.761126e-004
2.452015116364264e-004	-4.761067e-004
2.452035271516615e-004	-4.761059e-004
2.499000000000001e-004	-4.761057e-004
2.500000000000001e-004	-4.761058e-004
2.500004850548873e-004	-4.760955e-004
2.500014551646617e-004	-4.760890e-004
2.500033953842105e-004	-4.760873e-004
2.500072758233081e-004	-4.760869e-004
2.500150367015032e-004	-4.760867e-004
2.500266545887443e-004	-4.760863e-004
2.500399561792850e-004	-4.760860e-004
2.500596248936957e-004	-4.760856e-004
2.500679205494674e-004	-4.760847e-004
2.500731924847401e-004	-4.761543e-004
2.500772740599772e-004	-4.767005e-004
2.500820781759239e-004	-4.784077e-004
2.500850358218564e-004	-4.800664e-004
2.500895681664064e-004	-4.831518e-004
2.500926308917362e-004	-4.853740e-004
2.500938745493405e-004	-4.863011e-004
2.500963618645491e-004	-4.881494e-004
2.501000000000000e-004	-4.908156e-004
2.501003638135451e-004	-4.903103e-004
2.501010914406353e-004	-4.894441e-004
2.501025466948157e-004	-4.881516e-004
2.501054572031763e-004	-4.859974e-004
2.501110224634344e-004	-4.820819e-004
2.501213321731942e-004	-4.755287e-004
2.501271879104474e-004	-4.727713e-004
2.501316887415460e-004	-4.716976e-004
2.501359491639821e-004	-4.713763e-004
2.501401138444850e-004	-4.712955e-004
2.501433239493717e-004	-4.712861e-004
2.501476465938645e-004	-4.712945e-004
2.501562918828503e-004	-4.712913e-004
2.501735824608217e-004	-4.712902e-004
2.501750087347694e-004	-4.712898e-004
2.501769104333663e-004	-4.712913e-004
2.501807138305601e-004	-4.712912e-004
2.501883206249476e-004	-4.712910e-004
2.502000000000000e-004	-4.712910e-004
2.502004913519309e-004	-4.712798e-004
2.502014740557927e-004	-4.712724e-004
2.502034394635163e-004	-4.712703e-004
2.551000000000000e-004	-4.712703e-004
2.551008372048082e-004	-4.703588e-004
2.551025116144246e-004	-4.686428e-004
2.551058604336573e-004	-4.654184e-004
2.551125580721227e-004	-4.596250e-004
2.551259533490537e-004	-4.508827e-004
2.551317358688098e-004	-4.492193e-004
2.551385488917291e-004	-4.490114e-004
2.551427705446280e-004	-4.490074e-004
2.551476683427971e-004	-4.490163e-004
2.551574639391352e-004	-4.490120e-004
2.551770551318113e-004	-4.490120e-004
2.551854613420586e-004	-4.490124e-004
2.551874067063444e-004	-4.490126e-004
2.551912974349158e-004	-4.490107e-004
2.551940607587397e-004	-4.490120e-004
2.551963155682349e-004	-4.490118e-004
2.552000000000000e-004	-4.490122e-004
2.552003684431765e-004	-4.490023e-004
2.552011053295296e-004	-4.489965e-004
2.552025791022356e-004	-4.489952e-004
2.552114217384719e-004	-4.489947e-004
2.599376841516925e-004	-4.489947e-004
2.600000000000000e-004	-4.489947e-004
2.600004682549769e-004	-4.489747e-004
2.600014047649306e-004	-4.489624e-004
2.600032777848379e-004	-4.489595e-004
2.600070238246525e-004	-4.489586e-004
2.600145159042817e-004	-4.489582e-004
2.600261809018277e-004	-4.489576e-004
2.600392113033913e-004	-4.489569e-004
2.600566156871841e-004	-4.489529e-004
2.600639683487445e-004	-4.492592e-004
2.600690879939089e-004	-4.505027e-004
2.600733256328851e-004	-4.532521e-004
2.600780958285834e-004	-4.583875e-004
2.600821355010206e-004	-4.639212e-004
2.600863788360518e-004	-4.704029e-004
2.600915133299378e-004	-4.784120e-004
2.601000000000000e-004	-4.914163e-004
2.601008486670063e-004	-4.899733e-004
2.601025460010187e-004	-4.878246e-004
2.601059406690436e-004	-4.846842e-004
2.601127300050935e-004	-4.788481e-004
2.601194244130829e-004	-4.733836e-004
2.601328132290617e-004	-4.641217e-004
2.601396298372457e-004	-4.611136e-004
2.601444696939060e-004	-4.603323e-004
2.601501259583193e-004	-4.601507e-004
2.601537218364708e-004	-4.601401e-004
2.601583340565333e-004	-4.601456e-004
2.601675584966583e-004	-4.601430e-004
2.601815511197500e-004	-4.601425e-004
2.601872989776719e-004	-4.601438e-004
2.601909148971251e-004	-4.601427e-004
2.601951787740625e-004	-4.601425e-004
2.602000000000000e-004	-4.601437e-004
2.602004821225938e-004	-4.601317e-004
2.602014463677813e-004	-4.601238e-004
2.602033748581563e-004	-4.601219e-004
2.650011901011567e-004	-4.601216e-004
2.651000000000001e-004	-4.601215e-004
2.651008065670749e-004	-4.592784e-004
2.651024197012245e-004	-4.577009e-004
2.651056459695239e-004	-4.547474e-004
2.651120985061225e-004	-4.494017e-004
2.651250035793197e-004	-4.411243e-004
2.651305550834471e-004	-4.394467e-004
2.651364609448846e-004	-4.391896e-004
2.651405590843989e-004	-4.391814e-004
2.651452383726037e-004	-4.391872e-004
2.651545969490132e-004	-4.391841e-004
2.651733141018322e-004	-4.391841e-004
2.651851491529556e-004	-4.391838e-004
2.652000000000001e-004	-4.391872e-004
2.652005025344997e-004	-4.391742e-004
2.652015076034991e-004	-4.391665e-004
2.652195988454879e-004	-4.391660e-004
2.652376900874767e-004	-4.391657e-004
2.652557813294655e-004	-4.391655e-004
2.652738725714543e-004	-4.391654e-004
2.652919638134431e-004	-4.391654e-004
2.653100550554319e-004	-4.391655e-004
2.653281462974207e-004	-4.391657e-004
2.699477218532970e-004	-4.391657e-004
2.700000000000001e-004	-4.391660e-004
2.700004634419337e-004	-4.391558e-004
2.700013903258010e-004	-4.391495e-004
2.700032440935356e-004	-4.391482e-004
2.700069516290047e-004	-4.391478e-004
2.700143666999429e-004	-4.391476e-004
2.700260475183911e-004	-4.391472e-004
2.700390016116602e-004	-4.391469e-004
2.700586726081818e-004	-4.391465e-004
2.700668424585499e-004	-4.391776e-004
2.700721569933882e-004	-4.399346e-004
2.700796394822634e-004	-4.431101e-004
2.700839345087495e-004	-4.461208e-004
2.700894415686555e-004	-4.508720e-004
2.700925606502225e-004	-4.537042e-004
2.700961642101528e-004	-4.570067e-004
2.701000000000000e-004	-4.604580e-004
2.701003835789847e-004	-4.598435e-004
2.701011507369541e-004	-4.587555e-004
2.701026850528930e-004	-4.570201e-004
2.701057536847708e-004	-4.539707e-004
2.701113913000769e-004	-4.484930e-004
2.701226665306890e-004	-4.381037e-004
2.701293340612027e-004	-4.329488e-004
2.701343617458766e-004	-4.302968e-004
2.701383549673738e-004	-4.292870e-004
2.701427555551947e-004	-4.289882e-004
2.701469644142690e-004	-4.289348e-004
2.701510423416181e-004	-4.289284e-004
2.701555531103366e-004	-4.289324e-004
2.701645746477735e-004	-4.289300e-004
2.701826177226473e-004	-4.289290e-004
2.701858853060521e-004	-4.289291e-004
2.701924204728616e-004	-4.289297e-004
2.702000000000000e-004	-4.289311e-004
2.702004744371736e-004	-4.289198e-004
2.702014233115210e-004	-4.289126e-004
2.702033210602155e-004	-4.289108e-004
2.750841518175921e-004	-4.289105e-004
2.751000000000000e-004	-4.289105e-004
2.751010063090601e-004	-4.275799e-004
2.751030189271804e-004	-4.250038e-004
2.751070441634209e-004	-4.199972e-004
2.751150946359020e-004	-4.107140e-004
2.751301752364812e-004	-3.969251e-004
2.751365362155242e-004	-3.941047e-004
2.751426466460985e-004	-3.937029e-004
2.751469532034828e-004	-3.936970e-004
2.751518656605600e-004	-3.936995e-004
2.751616905747142e-004	-3.936983e-004
2.751813404030227e-004	-3.936981e-004
2.751856968132179e-004	-3.936979e-004
2.751912871796096e-004	-3.936978e-004
2.752000000000000e-004	-3.936954e-004
2.752004794899534e-004	-3.936870e-004
2.752014384698600e-004	-3.936828e-004
2.752033564296733e-004	-3.936824e-004
2.799000000000000e-004	-3.936821e-004
2.800000000000000e-004	-3.936822e-004
2.800004844590909e-004	-3.936530e-004
2.800014533772726e-004	-3.936363e-004
2.800033912136359e-004	-3.936336e-004
2.800072668863627e-004	-3.936326e-004
2.800150182318162e-004	-3.936320e-004
2.800266340784450e-004	-3.936311e-004
2.800399215487929e-004	-3.936303e-004
2.800460549105651e-004	-3.936336e-004
2.800506574027827e-004	-3.938788e-004
2.800548079332017e-004	-3.950458e-004
2.800592183144106e-004	-3.981683e-004
2.800634092567467e-004	-4.032687e-004
2.800674954339640e-004	-4.102406e-004
2.800717988439507e-004	-4.193818e-004
2.800754955495999e-004	-4.284361e-004
2.800803635692742e-004	-4.413143e-004
2.800863038584402e-004	-4.574470e-004
2.800881194216681e-004	-4.623516e-004
2.800927377470882e-004	-4.745722e-004
2.800936189111587e-004	-4.768375e-004
2.800945000752292e-004	-4.790664e-004
2.800953812392997e-004	-4.812589e-004
2.800962624033703e-004	-4.834149e-004
2.800971435674408e-004	-4.855346e-004
2.800980247315113e-004	-4.876179e-004
2.800989058955819e-004	-4.896648e-004
2.801000000000000e-004	-4.921483e-004
2.801001094104418e-004	-4.917992e-004
2.801003282313255e-004	-4.910412e-004
2.801007658730927e-004	-4.897598e-004
2.801016411566273e-004	-4.880392e-004
2.801033917236964e-004	-4.856049e-004
2.801064900006744e-004	-4.817184e-004
2.801113735335265e-004	-4.755445e-004
2.801211405992308e-004	-4.634383e-004
2.801406747306392e-004	-4.416706e-004
2.801505782913153e-004	-4.338092e-004
2.801565630014471e-004	-4.317180e-004
2.801622126798653e-004	-4.313015e-004
2.801676684054903e-004	-4.312666e-004
2.801727630314528e-004	-4.312643e-004
2.801791761960535e-004	-4.312660e-004
2.801871736707987e-004	-4.312647e-004
2.802000000000000e-004	-4.312590e-004
2.802004949306348e-004	-4.312506e-004
2.802014847919042e-004	-4.312462e-004
2.802074239595210e-004	-4.312454e-004
2.850024920371942e-004	-4.312454e-004
2.851000000000001e-004	-4.312457e-004
2.851008422355139e-004	-4.303838e-004
2.851025267065415e-004	-4.287744e-004
2.851058956485967e-004	-4.257542e-004
2.851126335327071e-004	-4.203606e-004
2.851261093009279e-004	-4.123615e-004
2.851319576285810e-004	-4.108574e-004
2.851387227551587e-004	-4.106759e-004
2.851429100307090e-004	-4.106731e-004
2.851478360457410e-004	-4.106832e-004
2.851576880758051e-004	-4.106775e-004
2.851773921359332e-004	-4.106773e-004
2.851854771450020e-004	-4.106799e-004
2.851874976640804e-004	-4.106798e-004
2.851915387022370e-004	-4.106755e-004
2.851926763665861e-004	-4.106782e-004
2.851941932523850e-004	-4.106778e-004
2.851972270239826e-004	-4.106777e-004
2.852000000000001e-004	-4.106770e-004
2.852002772976018e-004	-4.106676e-004
2.852008318928053e-004	-4.106619e-004
2.852019410832122e-004	-4.106603e-004
2.852085962256541e-004	-4.106596e-004
2.898999999999989e-004	-4.106596e-004
2.899999999999953e-004	-4.106596e-004
2.900000000000001e-004	-4.106595e-004
2.900000000000096e-004	-4.106468e-004
2.900000000000106e-004	-4.106462e-004
2.900010000000106e-004	-4.106442e-004
2.900020000000106e-004	-4.106428e-004
2.900050000000106e-004	-4.106415e-004
2.900090000000106e-004	-4.106413e-004
2.900170000000106e-004	-4.106411e-004
2.900296263952710e-004	-4.106407e-004
2.900435982964703e-004	-4.106404e-004
2.900657618159275e-004	-4.106452e-004
2.900711631417263e-004	-4.111149e-004
2.900773081252428e-004	-4.131331e-004
2.900822748984248e-004	-4.162234e-004
2.900878152861753e-004	-4.207336e-004
2.900931171883075e-004	-4.254082e-004
2.901000000000000e-004	-4.315604e-004
2.901006882811693e-004	-4.305879e-004
2.901020648435078e-004	-4.289506e-004
2.901048179681848e-004	-4.262257e-004
2.901103242175388e-004	-4.210499e-004
2.901184513981072e-004	-4.141187e-004
2.901347057592440e-004	-4.037393e-004
2.901413475620650e-004	-4.018418e-004
2.901479758809323e-004	-4.016092e-004
2.901522226074806e-004	-4.016044e-004
2.901572002781367e-004	-4.016179e-004
2.901671556194490e-004	-4.016109e-004
2.901800893173755e-004	-4.016107e-004
2.901876923719517e-004	-4.016102e-004
2.902000000000000e-004	-4.016135e-004
2.902004935200352e-004	-4.015988e-004
2.902014805601057e-004	-4.015911e-004
2.949909420484330e-004	-4.015915e-004
2.951000000000000e-004	-4.015906e-004
2.951010459807031e-004	-4.002599e-004
2.951031379421091e-004	-3.976939e-004
2.951073218649213e-004	-3.927179e-004
2.951156897105456e-004	-3.832943e-004
2.951268382891098e-004	-3.727268e-004
2.951326057998397e-004	-3.694289e-004
2.951372293626767e-004	-3.685948e-004
2.951422107985100e-004	-3.684784e-004
2.951453777006155e-004	-3.684745e-004
2.951499393245952e-004	-3.684788e-004
2.951590625725546e-004	-3.684775e-004
2.951773090684733e-004	-3.684772e-004
2.951859032151393e-004	-3.684771e-004
2.951902428823458e-004	-3.684770e-004
2.951942137770581e-004	-3.684768e-004
2.952000000000000e-004	-3.684758e-004
2.952004661052570e-004	-3.684666e-004
2.952013983157709e-004	-3.684616e-004
2.952032627367988e-004	-3.684608e-004
3.000000000000000e-004	-3.684607e-004
3.000004576740101e-004	-3.684410e-004
3.000013730220301e-004	-3.684297e-004
3.000032037180703e-004	-3.684277e-004
3.000068651101507e-004	-3.684270e-004
3.000141878943114e-004	-3.684267e-004
3.000258853513548e-004	-3.684261e-004
3.000387442027648e-004	-3.684253e-004
3.000561441752010e-004	-3.690378e-004
3.000636062419405e-004	-3.712447e-004
3.000692409696951e-004	-3.760598e-004
3.000745325159644e-004	-3.835325e-004
3.000788093077870e-004	-3.910590e-004
3.000835089614986e-004	-4.001478e-004
3.000906006925768e-004	-4.140789e-004
3.001000000000000e-004	-4.321278e-004
3.001009399307424e-004	-4.303046e-004
3.001028197922270e-004	-4.273927e-004
3.001065795151963e-004	-4.226471e-004
3.001140989611350e-004	-4.134358e-004
3.001218479305338e-004	-4.041984e-004
3.001373458693314e-004	-3.876980e-004
3.001453270034899e-004	-3.815154e-004
3.001505576169437e-004	-3.795695e-004
3.001553290486831e-004	-3.790997e-004
3.001599754217315e-004	-3.790364e-004
3.001638734077546e-004	-3.790303e-004
3.001685886571492e-004	-3.790360e-004
3.001780191559384e-004	-3.790346e-004
3.001811390024216e-004	-3.790346e-004
3.001875206140672e-004	-3.790318e-004
3.001878044514256e-004	-3.790340e-004
3.001917781744424e-004	-3.790331e-004
3.001954586022665e-004	-3.790330e-004
3.002000000000000e-004	-3.790327e-004
3.002004541397734e-004	-3.790224e-004
3.002013624193201e-004	-3.790159e-004
3.002031789784136e-004	-3.790144e-004
3.049760141430301e-004	-3.790141e-004
3.051000000000000e-004	-3.790143e-004
3.051009942043485e-004	-3.777841e-004
3.051029826130454e-004	-3.754187e-004
3.051069594304393e-004	-3.708329e-004
3.051149130652270e-004	-3.624434e-004
3.051308203348024e-004	-3.494560e-004
3.051369906533977e-004	-3.471323e-004
3.051433503257688e-004	-3.468510e-004
3.051475082294194e-004	-3.468473e-004
3.051523436419584e-004	-3.468532e-004
3.051620144670363e-004	-3.468499e-004
3.051813561171921e-004	-3.468490e-004
3.051857895210269e-004	-3.468495e-004
3.051911331923304e-004	-3.468501e-004
3.052000000000001e-004	-3.468471e-004
3.052004801502398e-004	-3.468391e-004
3.052014404507194e-004	-3.468342e-004
3.052033610516784e-004	-3.468331e-004
3.099000000000001e-004	-3.468329e-004
3.100000000000001e-004	-3.468334e-004
3.100004848149885e-004	-3.468231e-004
3.100014544449655e-004	-3.468171e-004
3.100033937049194e-004	-3.468162e-004
3.100072722248271e-004	-3.468159e-004
3.100150292646426e-004	-3.468157e-004
3.100266464012419e-004	-3.468154e-004
3.100399423907013e-004	-3.468151e-004
3.100603661593659e-004	-3.470984e-004
3.100688635517800e-004	-3.489459e-004
3.100769710121606e-004	-3.539853e-004
3.100819158645579e-004	-3.587193e-004
3.100878080215946e-004	-3.652562e-004
3.100890310145908e-004	-3.666627e-004
3.100939229865759e-004	-3.723527e-004
3.101000000000000e-004	-3.793056e-004
3.101006077013424e-004	-3.782429e-004
3.101018231040272e-004	-3.763339e-004
3.101042539093969e-004	-3.729636e-004
3.101091155201362e-004	-3.664254e-004
3.101166304981285e-004	-3.564319e-004
3.101316604541131e-004	-3.379184e-004
3.101394789025074e-004	-3.303679e-004
3.101447502440649e-004	-3.274508e-004
3.101490180600282e-004	-3.266117e-004
3.101535644893600e-004	-3.264649e-004
3.101565666216096e-004	-3.264588e-004
3.101608839335756e-004	-3.264624e-004
3.101695185575075e-004	-3.264612e-004
3.101827307521363e-004	-3.264609e-004
3.101873344969380e-004	-3.264609e-004
3.101907925103966e-004	-3.264609e-004
3.101930839730828e-004	-3.264607e-004
3.101954170746277e-004	-3.264606e-004
3.102000000000000e-004	-3.264577e-004
3.102004582925372e-004	-3.264495e-004
3.102013748776117e-004	-3.264447e-004
3.102032080477606e-004	-3.264438e-004
3.150000000000000e-004	-3.264436e-004
3.151000000000000e-004	-3.264439e-004
3.151011835465908e-004	-3.245170e-004
3.151035506397725e-004	-3.206689e-004
3.151082848261359e-004	-3.129397e-004
3.151177531988625e-004	-2.981793e-004
3.151357476589861e-004	-2.749742e-004
3.151437718559996e-004	-2.694656e-004
3.151501287220572e-004	-2.686008e-004
3.151552517190391e-004	-2.685940e-004
3.151609277200116e-004	-2.685939e-004
3.151694705556250e-004	-2.685938e-004
3.151829143287732e-004	-2.685935e-004
3.151872304715880e-004	-2.685935e-004
3.151913677143704e-004	-2.685934e-004
3.151924411145644e-004	-2.685933e-004
3.151938723148229e-004	-2.685933e-004
3.151967347153401e-004	-2.685933e-004
3.152000000000000e-004	-2.685932e-004
3.152003265284660e-004	-2.685841e-004
3.152009795853980e-004	-2.685795e-004
3.152022856992620e-004	-2.685795e-004
3.152048979269900e-004	-2.685795e-004
3.199000000000002e-004	-2.685795e-004
3.200000000000000e-004	-2.685795e-004
3.200004836455151e-004	-2.685249e-004
3.200014509365452e-004	-2.684974e-004
3.200033855186053e-004	-2.684971e-004
3.200072546827257e-004	-2.684967e-004
3.200149930109665e-004	-2.685300e-004
3.200189434784462e-004	-2.689737e-004
3.200233288149851e-004	-2.709927e-004
3.200272387789213e-004	-2.753389e-004
3.200314006404330e-004	-2.834407e-004
3.200352968548631e-004	-2.944749e-004
3.200393837880026e-004	-3.095381e-004
3.200432012681750e-004	-3.265856e-004
3.200476025914236e-004	-3.492522e-004
3.200515102818948e-004	-3.716797e-004
3.200564093600719e-004	-4.023073e-004
3.200613966818321e-004	-4.355004e-004
3.200662198634107e-004	-4.691133e-004
3.200716727941914e-004	-5.082544e-004
3.200757425422144e-004	-5.377787e-004
3.200818022690180e-004	-5.811282e-004
3.200892645280963e-004	-6.315393e-004
3.201000000000000e-004	-6.991989e-004
3.201008244926952e-004	-6.945437e-004
3.201024734780857e-004	-6.867393e-004
3.201057714488665e-004	-6.737073e-004
3.201104613778100e-004	-6.559088e-004
3.201154820783468e-004	-6.366901e-004
3.201255234794205e-004	-5.986115e-004
3.201456062815679e-004	-5.255003e-004
3.201598343957052e-004	-4.786837e-004
3.201691672786394e-004	-4.530302e-004
3.201756609832774e-004	-4.391322e-004
3.201802897730803e-004	-4.320564e-004
3.201840259680009e-004	-4.285797e-004
3.201875265437363e-004	-4.271699e-004
3.201921478082883e-004	-4.267383e-004
3.201940710771365e-004	-4.267190e-004
3.201961534623036e-004	-4.267183e-004
3.202000000000000e-004	-4.267076e-004
3.202003846537697e-004	-4.267051e-004
3.202011539613090e-004	-4.267048e-004
3.251000000000000e-004	-4.267058e-004
3.251006701267791e-004	-4.262092e-004
3.251020103803372e-004	-4.253111e-004
3.251046908874534e-004	-4.237466e-004
3.251100519016859e-004	-4.209596e-004
3.251146455212693e-004	-4.190495e-004
3.251185523133849e-004	-4.181176e-004
3.251224150527716e-004	-4.178001e-004
3.251263040854473e-004	-4.177198e-004
3.251292965791724e-004	-4.177073e-004
3.251333423302834e-004	-4.177140e-004
3.251414338325054e-004	-4.177126e-004
3.251576168369494e-004	-4.177123e-004
3.251676339911121e-004	-4.177121e-004
3.251799656916748e-004	-4.177118e-004
3.251878330276049e-004	-4.177116e-004
3.252000000000000e-004	-4.177165e-004
3.252004934614406e-004	-4.177036e-004
3.252014803843218e-004	-4.176947e-004
3.252034542300841e-004	-4.176923e-004
3.300000000000001e-004	-4.176920e-004
3.300004851680163e-004	-4.176818e-004
3.300014555040487e-004	-4.176753e-004
3.300033961761136e-004	-4.176733e-004
3.300072775202433e-004	-4.176727e-004
3.300150402085027e-004	-4.176725e-004
3.300266584254980e-004	-4.176722e-004
3.300399626284647e-004	-4.176718e-004
3.300596721559889e-004	-4.176714e-004
3.300679805210095e-004	-4.176712e-004
3.300733823608359e-004	-4.176709e-004
3.300774554868148e-004	-4.176905e-004
3.300809500974342e-004	-4.179990e-004
3.300854980484767e-004	-4.192032e-004
3.300886629296089e-004	-4.206153e-004
3.300930683904312e-004	-4.230344e-004
3.300946497281834e-004	-4.239493e-004
3.300968373244957e-004	-4.252280e-004
3.301000000000001e-004	-4.270533e-004
3.301003162675505e-004	-4.266718e-004
3.301009488026514e-004	-4.260000e-004
3.301022138728532e-004	-4.250352e-004
3.301047440132567e-004	-4.236038e-004
3.301098042940637e-004	-4.210475e-004
3.301172464566823e-004	-4.177853e-004
3.301224908512828e-004	-4.162211e-004
3.301266773918358e-004	-4.156900e-004
3.301315941687895e-004	-4.155372e-004
3.301363701691138e-004	-4.154951e-004
3.301409519299930e-004	-4.154901e-004
3.301468190459827e-004	-4.154938e-004
3.301585532779621e-004	-4.154916e-004
3.301765315360414e-004	-4.154911e-004
3.301856739978611e-004	-4.154926e-004
3.301903859106114e-004	-4.154910e-004
3.301937174496664e-004	-4.154909e-004
3.302000000000000e-004	-4.154897e-004
3.302004687102776e-004	-4.154795e-004
3.302014061308329e-004	-4.154724e-004
3.302032809719433e-004	-4.154699e-004
3.351000000000001e-004	-4.154690e-004
3.351007507382606e-004	-4.147951e-004
3.351022522147818e-004	-4.135456e-004
3.351052551678241e-004	-4.112893e-004
3.351112610739087e-004	-4.071674e-004
3.351170458641505e-004	-4.038792e-004
3.351213276293369e-004	-4.023926e-004
3.351252607920409e-004	-4.019018e-004
3.351294116723937e-004	-4.017995e-004
3.351323540606306e-004	-4.017886e-004
3.351364785753170e-004	-4.017923e-004
3.351447276046898e-004	-4.017921e-004
3.351612256634355e-004	-4.017920e-004
3.351670038825088e-004	-4.017918e-004
3.351785603206554e-004	-4.017912e-004
3.351881229495334e-004	-4.017910e-004
3.352000000000001e-004	-4.017944e-004
3.352004923160389e-004	-4.017829e-004
3.352014769481166e-004	-4.017753e-004
3.352034462122721e-004	-4.017733e-004
3.400000000000000e-004	-4.017728e-004
3.400004563482908e-004	-4.017528e-004
3.400013690448725e-004	-4.017403e-004
3.400031944380358e-004	-4.017366e-004
3.400068452243624e-004	-4.017350e-004
3.400141467970155e-004	-4.017346e-004
3.400258505317083e-004	-4.017340e-004
3.400386903931925e-004	-4.017333e-004
3.400560961509104e-004	-4.017326e-004
3.400635461131978e-004	-4.017318e-004
3.400691128648970e-004	-4.017752e-004
3.400733477510763e-004	-4.022256e-004
3.400776650357339e-004	-4.038768e-004
3.400818425540996e-004	-4.070181e-004
3.400861933932927e-004	-4.115252e-004
3.400904873068782e-004	-4.165503e-004
3.400939922648933e-004	-4.207186e-004
3.401000000000000e-004	-4.276983e-004
3.401006007735107e-004	-4.267168e-004
3.401018023205321e-004	-4.252896e-004
3.401042054145748e-004	-4.235477e-004
3.401090116026602e-004	-4.208073e-004
3.401140463956041e-004	-4.181028e-004
3.401241159814918e-004	-4.134812e-004
3.401304494867961e-004	-4.115946e-004
3.401353960025060e-004	-4.110254e-004
3.401412875485854e-004	-4.108692e-004
3.401452806612747e-004	-4.108492e-004
3.401500674801869e-004	-4.108524e-004
3.401586422815253e-004	-4.108506e-004
3.401757918842021e-004	-4.108503e-004
3.401859949160383e-004	-4.108499e-004
3.402000000000000e-004	-4.108481e-004
3.402004995790436e-004	-4.108374e-004
3.402014987371309e-004	-4.108299e-004
3.402034970533053e-004	-4.108276e-004
3.450244256730237e-004	-4.108273e-004
3.451000000000000e-004	-4.108275e-004
3.451007566320565e-004	-4.101786e-004
3.451022698961696e-004	-4.089882e-004
