#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A17
#Date Time: 2019-04-23 17:39:09.384
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -1 V
#Channel 2: Range: 1 V/div Offset: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0024557400000000001,4.5036900059345797,2.9216328475894806
-0.0024551099999999999,4.5036900059345797,2.9216328475894824
-0.0024544800000000002,4.5036900059345797,2.9253149778678154
-0.00245385,4.5073728562490434,2.9253149778678154
-0.0024532200000000003,4.5073728562490434,2.9253149778678154
-0.0024525900000000002,4.5073728562490434,2.9289971081461506
-0.00245196,4.5036900059345797,2.9326792384244853
-0.0024513300000000003,4.5036900059345797,2.9326792384244853
-0.0024507000000000001,4.5000071556201151,2.9363613687028201
-0.0024500699999999999,4.5036900059345815,2.940043498981157
-0.0024494400000000002,4.5073728562490434,2.9437256292594904
-0.00244881,4.5073728562490434,2.9437256292594904
-0.0024481800000000003,4.5036900059345815,2.9437256292594904
-0.0024475500000000002,4.5073728562490434,2.9437256292594904
-0.00244692,4.5073728562490434,2.9510898898161599
-0.0024462900000000003,4.5073728562490434,2.9510898898161599
-0.0024456600000000001,4.5073728562490434,2.9510898898161599
-0.0024450299999999999,4.5073728562490452,2.9510898898161617
-0.0024444000000000002,4.5110557065635071,2.9547720200944951
-0.0024437700000000001,4.5110557065635071,2.9584541503728294
-0.0024431400000000003,4.5073728562490452,2.9621362806511629
-0.0024425100000000002,4.5073728562490434,2.9695005412078341
-0.00244188,4.5036900059345797,2.9658184109294998
-0.0024412500000000003,4.5073728562490416,2.9621362806511664
-0.0024406200000000001,4.5036900059345797,2.9658184109294998
-0.00243999,4.5036900059345797,2.9695005412078377
-0.0024393600000000002,4.5036900059345797,2.9768648017645045
-0.0024387300000000001,4.5036900059345797,2.9768648017645045
-0.0024381000000000003,4.5073728562490416,2.9805469320428375
-0.0024374700000000002,4.5110557065635071,2.9805469320428393
-0.00243684,4.5110557065635071,2.984229062321174
-0.0024362100000000003,4.5110557065635071,2.980546932042841
-0.0024355800000000001,4.5110557065635071,2.984229062321174
-0.00243495,4.5073728562490434,2.984229062321174
-0.0024343200000000002,4.5073728562490434,2.984229062321174
-0.0024336900000000001,4.5073728562490434,2.9879111925995092
-0.0024330599999999999,4.5036900059345815,2.9879111925995128
-0.0024324300000000002,4.5073728562490434,2.9952754531561787
-0.0024318,4.5036900059345797,2.9989575834345139
-0.0024311700000000003,4.5036900059345797,3.0026397137128469
-0.0024305400000000001,4.5073728562490434,3.0026397137128487
-0.00242991,4.5000071556201169,3.0026397137128487
-0.0024292800000000002,4.5036900059345797,3.0026397137128487
-0.0024286500000000001,4.5000071556201151,3.0026397137128487
-0.0024280199999999999,4.5000071556201151,3.0100039742695204
-0.0024273900000000002,4.5000071556201151,3.0136861045478534
-0.00242676,4.5073728562490434,3.0136861045478534
-0.0024261300000000003,4.5073728562490434,3.0136861045478534
-0.0024255000000000001,4.5073728562490434,3.0136861045478534
-0.00242487,4.5147385568779681,3.0210503651045251
-0.0024242400000000002,4.5073728562490434,3.024732495382858
-0.0024236100000000001,4.5110557065635071,3.0284146256611928
-0.0024229799999999999,4.5147385568779699,3.0210503651045233
-0.0024223500000000002,4.5110557065635071,3.0210503651045233
-0.00242172,4.5073728562490434,3.0210503651045233
-0.0024210900000000003,4.5110557065635053,3.0320967559395231
-0.0024204600000000001,4.5110557065635071,3.0394610164961975
-0.00241983,4.5073728562490434,3.0394610164961975
-0.0024192000000000003,4.5036900059345797,3.0357788862178627
-0.0024185700000000001,4.5036900059345797,3.0357788862178627
-0.0024179399999999999,4.5036900059345797,3.0394610164961975
-0.0024173100000000002,4.5036900059345797,3.0394610164961975
-0.00241668,4.5036900059345797,3.0394610164961975
-0.0024160500000000003,4.5073728562490416,3.0468252770528639
-0.0024154200000000002,4.5110557065635071,3.0505074073312022
-0.00241479,4.5073728562490434,3.0468252770528674
-0.0024141600000000003,4.5073728562490434,3.0541895376095374
-0.0024135300000000001,4.5036900059345797,3.0578716678878721
-0.0024128999999999999,4.5073728562490452,3.0541895376095392
-0.0024122700000000002,4.5110557065635071,3.0578716678878721
-0.0024116400000000001,4.5073728562490434,3.0615537981662073
-0.0024110100000000003,4.5073728562490434,3.0652359284445403
-0.0024103800000000002,4.5073728562490434,3.0615537981662073
-0.00240975,4.5073728562490434,3.0578716678878721
-0.0024091200000000003,4.5036900059345815,3.0578716678878721
-0.0024084900000000001,4.5073728562490434,3.0615537981662073
-0.0024078599999999999,4.5036900059345797,3.0689180587228804
-0.0024072300000000002,4.5036900059345797,3.0762823192795468
-0.0024066000000000001,4.5036900059345797,3.0799644495578815
-0.0024059700000000003,4.5036900059345797,3.0762823192795485
-0.0024053400000000002,4.5073728562490434,3.0799644495578815
-0.00240471,4.5073728562490434,3.0799644495578815
-0.0024040800000000003,4.5073728562490434,3.0799644495578815
-0.0024034500000000001,4.5073728562490434,3.0836465798362167
-0.00240282,4.5036900059345815,3.0836465798362185
-0.0024021900000000002,4.5073728562490434,3.0873287101145515
-0.0024015600000000001,4.5073728562490434,3.0910108403928862
-0.0024009300000000003,4.5073728562490434,3.0983751009495526
-0.0024003000000000002,4.5073728562490434,3.0983751009495561
-0.00239967,4.5036900059345797,3.0946929706712214
-0.0023990400000000003,4.5036900059345797,3.0983751009495544
-0.0023984100000000001,4.5036900059345797,3.0983751009495561
-0.00239778,4.5073728562490452,3.1020572312278927
-0.0023971500000000002,4.5110557065635071,3.1057393615062261
-0.0023965200000000001,4.5110557065635071,3.1094214917845608
-0.0023958899999999999,4.5036900059345815,3.1057393615062279
-0.0023952600000000002,4.5073728562490434,3.1094214917845608
-0.00239463,4.5073728562490434,3.1131036220628956
-0.0023940000000000003,4.5036900059345815,3.1131036220628956
-0.0023933700000000001,4.5073728562490434,3.1131036220628956
-0.00239274,4.5073728562490434,3.1131036220628991
-0.0023921100000000002,4.5073728562490434,3.1204678826195655
-0.0023914800000000001,4.5073728562490434,3.1241500128979003
-0.0023908499999999999,4.5073728562490434,3.1241500128979003
-0.0023902200000000002,4.5073728562490434,3.1241500128979003
-0.00238959,4.5036900059345797,3.1278321431762355
-0.0023889600000000003,4.5036900059345797,3.1278321431762355
-0.0023883300000000001,4.5110557065635071,3.1278321431762355
-0.0023877,4.5073728562490452,3.1351964037329054
-0.0023870700000000003,4.5110557065635071,3.1351964037329054
-0.0023864400000000001,4.5073728562490434,3.1315142734545702
-0.0023858099999999999,4.5036900059345832,3.1351964037329054
-0.0023851800000000002,4.5110557065635071,3.1351964037329054
-0.00238455,4.5073728562490434,3.1388785340112402
-0.0023839200000000003,4.5110557065635053,3.1425606642895731
-0.0023832900000000001,4.5073728562490434,3.1425606642895749
-0.00238266,4.5073728562490434,3.1462427945679101
-0.0023820300000000003,4.5073728562490434,3.1462427945679101
-0.0023814000000000001,4.5073728562490434,3.1499249248462449
-0.0023807699999999999,4.5110557065635053,3.1536070551245796
-0.0023801400000000002,4.5073728562490434,3.1536070551245796
-0.00237951,4.5110557065635071,3.1499249248462449
-0.0023788800000000003,4.5000071556201204,3.1536070551245778
-0.0023782500000000002,4.5036900059345797,3.1572891854029148
-0.00237762,4.5036900059345797,3.1609713156812496
-0.0023769900000000003,4.5073728562490416,3.1646534459595825
